docdate,codigo_articulo,cantidad
2021-02-11,SOSWT1-115,1
2021-02-12,AUAC265,1
2021-02-12,AUACAE30,3
2021-02-12,AUACAH45,3
2021-02-12,AUACALH2,4
2021-02-12,AUACALM4,8
2021-02-12,AUACALR4,16
2021-02-12,AUACBD1100,5
2021-02-12,AUACBD850,1
2021-02-12,AUACBL05,1
2021-02-12,AUACEG250,5
2021-02-12,AUACEL12,1
2021-02-12,AUACFC350,2
2021-02-12,AUACFL85265,1
2021-02-12,AUACFX1000,14
2021-02-12,AUACHR42,3
2021-02-12,AUACHULK750,2
2021-02-12,AUACHULK950,1
2021-02-12,AUACKCP301R,1
2021-02-12,AUACKCP350C,1
2021-02-12,AUACKCP375C,1
2021-02-12,AUACKCP400C,2
2021-02-12,AUACKCP491R,1
2021-02-12,AUACKH120K,7
2021-02-12,AUACPB400,3
2021-02-12,AUACRCBLT3,10
2021-02-12,AUACRIM4F,43
2021-02-12,AUACRP120,10
2021-02-12,AUACRT3FX,4
2021-02-12,AUACSH1000,14
2021-02-12,AUELCR433,5
2021-02-12,AUELMC5,6
2021-02-12,AUELME611,1
2021-02-12,HEELAG1141,158
2021-02-12,HEELAG1165,94
2021-02-12,HEELAG230,6
2021-02-12,HEELBV05,2
2021-02-12,HEELBV06,1
2021-02-12,HEELCA1012D,1
2021-02-12,HEELCA1510,64
2021-02-12,HEELCA2542D,0
2021-02-12,HEELCA6205,0
2021-02-12,HEELCA6256,4
2021-02-12,HEELCS1425,8
2021-02-12,HEELDH164515,6
2021-02-12,HEELEB90758,2
2021-02-12,HEELID600,2
2021-02-12,HEELMS1018,1
2021-02-12,HEELPS250,13
2021-02-12,HEELPS350,1
2021-02-12,HEELPW1565,10
2021-02-12,HEELPW1770,1
2021-02-12,HEELPW2275,44
2021-02-12,HEELPW2482,26
2021-02-12,HEELRM9026,19
2021-02-12,HEELTA1500,1
2021-02-12,HEELVC0115P,3
2021-02-12,HEELVC0640P,2
2021-02-12,HEELXAG20,10
2021-02-12,HEELXCB20,1
2021-02-12,HEELXID20,12
2021-02-12,HEFUFC25,25
2021-02-12,HEFUFCD21,137
2021-02-12,HEFUFD52,195
2021-02-12,HEFUFG71,50
2021-02-12,MAEL2G13,8
2021-02-12,MAEL2G65,8
2021-02-12,MAEL2G950,5
2021-02-12,MAELGPW2515,6
2021-02-12,SOELAT2610254M,1
2021-02-12,SOELCSVM530,2
2021-02-12,SOELPES6300,2
2021-02-12,SOELPMS6505,1
2021-02-12,SOELSI6140DV,20
2021-02-12,SOELSI7150DV,1
2021-02-12,SOELSI9180DV,1
2021-02-12,SOFUFW161M,23
2021-02-12,SOFUFW181,142
2021-02-12,SOSWC1-611,10
2021-02-12,SOSWC1-811,-1
2021-02-12,SOSWG1-110,94
2021-02-12,SOSWG1-114,56
2021-02-12,SOSWG2-214,2
2021-02-12,SOSWG2-217,11
2021-02-12,SOSWM1-111,3
2021-02-12,SOSWM2-235,1
2021-02-12,SOSWM2-265,1
2021-02-12,SOSWM3-315,2
2021-02-12,SOSWP2-511,16
2021-02-12,SOSWP2-513,2
2021-02-12,SOSWP2-514,1
2021-02-12,SOSWP2-515,6
2021-02-12,SOSWP2-516,1
2021-02-12,SOSWP2-517,32
2021-02-12,SOSWSWA153N,15
2021-02-12,SOSWSWA2057,42
2021-02-12,SOSWT1-111,1
2021-02-13,AUAC3-4-1,0
2021-02-13,AUACAE30,2
2021-02-13,AUACAH45,2
2021-02-13,AUACALH2,2
2021-02-13,AUACALM4,5
2021-02-13,AUACALR4,10
2021-02-13,AUACAN4275,1
2021-02-13,AUACBD850,11
2021-02-13,AUACEG250,3
2021-02-13,AUACEG500,1
2021-02-13,AUACEG501,1
2021-02-13,AUACEL12,3
2021-02-13,AUACFL85265,1
2021-02-13,AUACHR42,1
2021-02-13,AUACHULK450,1
2021-02-13,AUACKCP200C,1
2021-02-13,AUACKCP300C,2
2021-02-13,AUACKH55K,1
2021-02-13,AUACPB400,1
2021-02-13,AUACRIM4F,48
2021-02-13,AUACSH1000,30
2021-02-13,AUACV515,4
2021-02-13,AUELCR433,1
2021-02-13,AUELMC3,1
2021-02-13,AUELMC5,5
2021-02-13,HEELAG1141,1
2021-02-13,HEELAG1165,13
2021-02-13,HEELAG230,2
2021-02-13,HEELCA1510,5
2021-02-13,HEELCA2542D,4
2021-02-13,HEELCS1425,8
2021-02-13,HEELDH164515,4
2021-02-13,HEELHG1600,3
2021-02-13,HEELID600,2
2021-02-13,HEELPS250,7
2021-02-13,HEELPW1565,8
2021-02-13,HEELPW2482,1
2021-02-13,HEELRM9026,5
2021-02-13,HEELVC0115P,7
2021-02-13,HEELXAG20,5
2021-02-13,HEELXID20,6
2021-02-13,HEFUFC25,8
2021-02-13,HEFUFCD21,1
2021-02-13,HEFUFD52,29
2021-02-13,HEFUFG71,35
2021-02-13,MAEL2G13,1
2021-02-13,MAEL2G65,3
2021-02-13,MAEL2G950,1
2021-02-13,SOELAT2610254M,4
2021-02-13,SOELCSVM530,1
2021-02-13,SOELSI6140DV,9
2021-02-13,SOELSI7150DV,3
2021-02-13,SOELSI8180MP,1
2021-02-13,SOELSI9180DV,1
2021-02-13,SOELSI9220DV,1
2021-02-13,SOELSIC40DV,1
2021-02-13,SOFUFW161M,2
2021-02-13,SOFUFW181,6
2021-02-13,SOSWC1-611,6
2021-02-13,SOSWC1-811,2
2021-02-13,SOSWG1-110,10
2021-02-13,SOSWG1-111,0
2021-02-13,SOSWSWA153N,17
2021-02-13,SOSWSWA2057,5
2021-02-13,SOSWT1-111,2
2021-02-15,AUAC4010,1
2021-02-15,AUACAE15,1
2021-02-15,AUACAE20,1
2021-02-15,AUACAE30,4
2021-02-15,AUACAH45,3
2021-02-15,AUACALH2,1
2021-02-15,AUACALM4,50
2021-02-15,AUACALR4,52
2021-02-15,AUACAR10SH,2
2021-02-15,AUACBD1100,1
2021-02-15,AUACBD850,2
2021-02-15,AUACBL05,1
2021-02-15,AUACEG250,2
2021-02-15,AUACEL12,1
2021-02-15,AUACFC350,3
2021-02-15,AUACFL85265,1
2021-02-15,AUACFX1000,2
2021-02-15,AUACHR42,3
2021-02-15,AUACHULK450,2
2021-02-15,AUACHULK750,1
2021-02-15,AUACKCP451C,1
2021-02-15,AUACLD500,1
2021-02-15,AUACPB400,2
2021-02-15,AUACRIM4F,27
2021-02-15,AUACRT3FX,2
2021-02-15,AUACSH1000,2
2021-02-15,AUELCR433,5
2021-02-15,AUELMC5,1
2021-02-15,HEELAG114,1
2021-02-15,HEELAG1141,7
2021-02-15,HEELAG1165,9
2021-02-15,HEELAG230,3
2021-02-15,HEELBV04,1
2021-02-15,HEELBV05,1
2021-02-15,HEELCA1510,1
2021-02-15,HEELCA6205,2
2021-02-15,HEELCA6256,1
2021-02-15,HEELCS1425,2
2021-02-15,HEELDH164515,3
2021-02-15,HEELHG1600,66
2021-02-15,HEELPS250,1
2021-02-15,HEELPW1565,2
2021-02-15,HEELPW1770,1
2021-02-15,HEELPW2275,1
2021-02-15,HEELRM9026,1
2021-02-15,HEELTA1500,1
2021-02-15,HEELVC0115P,1
2021-02-15,HEELVC0640P,1
2021-02-15,HEELXAG20,1
2021-02-15,HEELXID20,1
2021-02-15,HEFUFCD21,2
2021-02-15,HEFUFD52,21
2021-02-15,HEFUFG71,35
2021-02-15,MAEL2G65,3
2021-02-15,SOELAT2635504M,1
2021-02-15,SOELCSVM530,2
2021-02-15,SOELPMS6505,1
2021-02-15,SOELSI6140DV,3
2021-02-15,SOELSI7150DV,4
2021-02-15,SOELSIC40DV,1
2021-02-15,SOFUFW161M,5
2021-02-15,SOFUFW181,13
2021-02-15,SOSWC1-611,8
2021-02-15,SOSWC1-811,1
2021-02-15,SOSWG1-110,2
2021-02-15,SOSWG2-214,2
2021-02-15,SOSWG2-217,2
2021-02-15,SOSWM1-111,1
2021-02-15,SOSWM2-211,15
2021-02-15,SOSWM2-235,1
2021-02-15,SOSWM2-251,1
2021-02-15,SOSWM3-315,3
2021-02-15,SOSWP1-440,1
2021-02-15,SOSWP2-511,14
2021-02-15,SOSWP2-513,3
2021-02-15,SOSWP2-517,3
2021-02-15,SOSWSWA153N,8
2021-02-15,SOSWSWA2057,5
2021-02-15,SOSWSWC690,1
2021-02-16,AUAC265,1
2021-02-16,AUACAE20,4
2021-02-16,AUACAE30,1
2021-02-16,AUACAH45,2
2021-02-16,AUACALM4,14
2021-02-16,AUACALR4,17
2021-02-16,AUACAR10SH,65
2021-02-16,AUACBD1522,1
2021-02-16,AUACBD850,1
2021-02-16,AUACBL05,1
2021-02-16,AUACDG1224,3
2021-02-16,AUACEG250,2
2021-02-16,AUACKCP251C,2
2021-02-16,AUACKCP300C,2
2021-02-16,AUACKCP301R,1
2021-02-16,AUACKCP350C,2
2021-02-16,AUACKCP400C,2
2021-02-16,AUACKCP451C,2
2021-02-16,AUACKCP875R,2
2021-02-16,AUACKCP975R,1
2021-02-16,AUACKH140K,2
2021-02-16,AUACPB400,2
2021-02-16,AUACRIM4F,32
2021-02-16,AUACRIM4Z,16
2021-02-16,AUACRP120,4
2021-02-16,AUACSH1000,27
2021-02-16,AUELCR433,25
2021-02-16,AUELMC3,2
2021-02-16,AUELMC5,14
2021-02-16,AUELME611,1
2021-02-16,HEELAG114,1
2021-02-16,HEELAG1141,11
2021-02-16,HEELAG1165,42
2021-02-16,HEELAG230,1
2021-02-16,HEELBV04,5
2021-02-16,HEELCA1012D,1
2021-02-16,HEELCA1510,7
2021-02-16,HEELCA2542D,2
2021-02-16,HEELCA6256,4
2021-02-16,HEELCS1425,9
2021-02-16,HEELID600,1
2021-02-16,HEELPS250,3
2021-02-16,HEELPW1565,7
2021-02-16,HEELRM9026,15
2021-02-16,HEELTA375,1
2021-02-16,HEELTA550,1
2021-02-16,HEELVC0115P,2
2021-02-16,HEELVC0640P,5
2021-02-16,HEELXID20,1
2021-02-16,HEFUFC25,3
2021-02-16,HEFUFCD21,242
2021-02-16,HEFUFD52,54
2021-02-16,HEFUFG71,122
2021-02-16,MAEL2G13,3
2021-02-16,MAEL2G65,6
2021-02-16,SOELAT2610254M,1
2021-02-16,SOELCSVM530,4
2021-02-16,SOELSI6140DV,994
2021-02-16,SOELSI7150DV,1
2021-02-16,SOELSIC40DV,2
2021-02-16,SOFUFW161M,6
2021-02-16,SOFUFW181,73
2021-02-16,SOSWC1-611,7
2021-02-16,SOSWC1-811,1
2021-02-16,SOSWG1-110,100
2021-02-16,SOSWG1-111,1
2021-02-16,SOSWG1-114,40
2021-02-16,SOSWG2-210,1
2021-02-16,SOSWG2-214,2
2021-02-16,SOSWM2-211,140
2021-02-16,SOSWM2-235,20
2021-02-16,SOSWM2-251,400
2021-02-16,SOSWM2-254,3
2021-02-16,SOSWM2-265,2
2021-02-16,SOSWM3-315,2
2021-02-16,SOSWM3-317,5
2021-02-16,SOSWP2-513,5
2021-02-16,SOSWP2-514,2
2021-02-16,SOSWP2-515,10
2021-02-16,SOSWP2-516,17
2021-02-16,SOSWP2-517,20
2021-02-16,SOSWSWA153N,10
2021-02-16,SOSWSWA2057,1
2021-02-16,SOSWSWA2650,19
2021-02-17,AUAC265,2
2021-02-17,AUACAE15,2
2021-02-17,AUACAE20,4
2021-02-17,AUACAE30,9
2021-02-17,AUACAH45,11
2021-02-17,AUACALH2,6
2021-02-17,AUACALM4,10
2021-02-17,AUACALR4,119
2021-02-17,AUACAN4275,1
2021-02-17,AUACBD1100,1
2021-02-17,AUACBD1522,1
2021-02-17,AUACBD850,5
2021-02-17,AUACBL05,2
2021-02-17,AUACEG250,6
2021-02-17,AUACEG500,1
2021-02-17,AUACEL12,3
2021-02-17,AUACFC351,1
2021-02-17,AUACFL85265,9
2021-02-17,AUACFX1000,4
2021-02-17,AUACHR42,3
2021-02-17,AUACHULK450,2
2021-02-17,AUACHULK750,1
2021-02-17,AUACKCP200C,1
2021-02-17,AUACKCP300C,1
2021-02-17,AUACPB400,8
2021-02-17,AUACRIM4F,103
2021-02-17,AUACRIM4Z,4
2021-02-17,AUACRP120,6
2021-02-17,AUACSB4,-1
2021-02-17,AUACSH1000,2
2021-02-17,AUACV515,6
2021-02-17,AUELCR433,4
2021-02-17,AUELME611,1
2021-02-17,HEELAG114,1
2021-02-17,HEELAG1141,3
2021-02-17,HEELAG1165,10
2021-02-17,HEELAG230,6
2021-02-17,HEELBV04,7
2021-02-17,HEELCA1510,6
2021-02-17,HEELCA2542D,3
2021-02-17,HEELCS1425,7
2021-02-17,HEELDH164515,1
2021-02-17,HEELPS350,1
2021-02-17,HEELRM9026,4
2021-02-17,HEELTA1100,1
2021-02-17,HEELTA550,1
2021-02-17,HEELXAG20,7
2021-02-17,HEELXID20,2
2021-02-17,HEFUFC25,1
2021-02-17,HEFUFCD21,2
2021-02-17,HEFUFD52,27
2021-02-17,HEFUFG71,39
2021-02-17,MAEL2G13,1
2021-02-17,MAEL2G65,2
2021-02-17,MAEL2G950,7
2021-02-17,SOELSI6140DV,3
2021-02-17,SOELSI7150DV,1
2021-02-17,SOFUFW161M,1
2021-02-17,SOFUFW181,18
2021-02-17,SOSWC1-611,26
2021-02-17,SOSWC1-811,3
2021-02-17,SOSWG1-110,66
2021-02-17,SOSWG1-114,27
2021-02-17,SOSWG2-210,2
2021-02-17,SOSWG2-213,2
2021-02-17,SOSWG2-216,2
2021-02-17,SOSWM1-111,2
2021-02-17,SOSWM2-237,10
2021-02-17,SOSWP2-515,1
2021-02-17,SOSWP2-516,1
2021-02-17,SOSWP2-518,1
2021-02-17,SOSWPMSW02,1
2021-02-17,SOSWSWA153N,4
2021-02-17,SOSWSWA2650,2
2021-02-17,SOSWSWA3250,1
2021-02-18,AUACAE30,2
2021-02-18,AUACALH2,1
2021-02-18,AUACALR4,4
2021-02-18,AUACBD1522,1
2021-02-18,AUACEG250,1
2021-02-18,AUACEL12,1
2021-02-18,AUACFL85265,1
2021-02-18,AUACFX1000,15
2021-02-18,AUACHR42,1
2021-02-18,AUACHULK450,1
2021-02-18,AUACPB400,1
2021-02-18,AUACRIM4F,15
2021-02-18,AUACRIM4Z,4
2021-02-18,AUACRP120,2
2021-02-18,AUACRT3FX,15
2021-02-18,AUACSH1000,3
2021-02-18,AUELMC5,8
2021-02-18,AUELME611,1
2021-02-18,HEELAG114,70
2021-02-18,HEELAG1141,6
2021-02-18,HEELAG1165,29
2021-02-18,HEELBV05,1
2021-02-18,HEELCA1510,1
2021-02-18,HEELCS1425,3
2021-02-18,HEELHG1600,29
2021-02-18,HEELPW1565,2
2021-02-18,HEELPW2482,3
2021-02-18,HEELRM9026,4
2021-02-18,HEELVC0115P,22
2021-02-18,HEELXAG20,1
2021-02-18,HEFUFCD21,1
2021-02-18,HEFUFD52,41
2021-02-18,HEFUFG71,53
2021-02-18,SOELCSVM530,1
2021-02-18,SOELSI6140DV,36
2021-02-18,SOELSI7150DV,11
2021-02-18,SOELSI9180DV,9
2021-02-18,SOFUFW161M,2
2021-02-18,SOFUFW181,23
2021-02-18,SOSWC1-611,12
2021-02-18,SOSWG2-210,2
2021-02-18,SOSWG2-213,2
2021-02-18,SOSWG2-216,2
2021-02-18,SOSWM3-315,0
2021-02-18,SOSWP2-417,10
2021-02-18,SOSWP2-516,1
2021-02-18,SOSWSWA153N,4
2021-02-18,SOSWSWA2650,1
2021-02-19,AUAC265,1
2021-02-19,AUACAE20,5
2021-02-19,AUACAE30,8
2021-02-19,AUACAH45,4
2021-02-19,AUACALH2,1
2021-02-19,AUACALM4,19
2021-02-19,AUACALR4,11
2021-02-19,AUACBD1100,1
2021-02-19,AUACBD850,1
2021-02-19,AUACBL05,2
2021-02-19,AUACEG250,2
2021-02-19,AUACEG501,1
2021-02-19,AUACFC350,2
2021-02-19,AUACFL85265,9
2021-02-19,AUACFX1000,2
2021-02-19,AUACHR42,6
2021-02-19,AUACHULK450,2
2021-02-19,AUACHULK750,7
2021-02-19,AUACHULK950,2
2021-02-19,AUACKCP200C,2
2021-02-19,AUACKCP300C,2
2021-02-19,AUACKCP400C,3
2021-02-19,AUACKCP401R,1
2021-02-19,AUACKCP490C,1
2021-02-19,AUACPB400,1
2021-02-19,AUACRIM4F,15
2021-02-19,AUACRP120,2
2021-02-19,AUACRT3FX,2
2021-02-19,AUACSH1000,8
2021-02-19,AUELCR433,15
2021-02-19,AUELMC3,5
2021-02-19,AUELMC5,1
2021-02-19,HEELAG114,6
2021-02-19,HEELAG1141,8
2021-02-19,HEELAG1165,7
2021-02-19,HEELAG230,1
2021-02-19,HEELCA1012D,1
2021-02-19,HEELCA6205,2
2021-02-19,HEELCA6256,2
2021-02-19,HEELCS1425,1
2021-02-19,HEELDH164515,2
2021-02-19,HEELEB90758,2
2021-02-19,HEELHG1600,3
2021-02-19,HEELPS250,6
2021-02-19,HEELPS350,1
2021-02-19,HEELPW1565,1
2021-02-19,HEELPW1770,1
2021-02-19,HEELPW2275,2
2021-02-19,HEELRM9026,2
2021-02-19,HEELTA1100,1
2021-02-19,HEELTA750,1
2021-02-19,HEELVC0640P,2
2021-02-19,HEELXID20,1
2021-02-19,HEFUFC25,2
2021-02-19,HEFUFCD21,5
2021-02-19,HEFUFD52,28
2021-02-19,HEFUFG71,37
2021-02-19,MAEL2G13,4
2021-02-19,MAEL2G950,2
2021-02-19,SOELAT2610254M,1
2021-02-19,SOELCSVM530,1
2021-02-19,SOELSI6140DV,9
2021-02-19,SOELSI7150DV,4
2021-02-19,SOELSI9180DV,2
2021-02-19,SOELSIC40DV,1
2021-02-19,SOFUFW161M,4
2021-02-19,SOFUFW181,10
2021-02-19,SOSWC1-611,10
2021-02-19,SOSWC1-811,4
2021-02-19,SOSWC6-603,2
2021-02-19,SOSWG1-112,1
2021-02-19,SOSWG2-210,3
2021-02-19,SOSWG2-213,3
2021-02-19,SOSWG2-214,8
2021-02-19,SOSWM1-111,1
2021-02-19,SOSWM2-237,20
2021-02-19,SOSWM2-254,30
2021-02-19,SOSWM2-265,10
2021-02-19,SOSWP2-511,10
2021-02-19,SOSWP2-513,10
2021-02-19,SOSWP2-515,50
2021-02-19,SOSWP2-516,24
2021-02-19,SOSWP2-517,60
2021-02-19,SOSWP2-518,10
2021-02-19,SOSWSWA153N,9
2021-02-19,SOSWSWA2650,1
2021-02-19,SOSWSWP3060,1
2021-02-19,SOSWSWW2550,1
2021-02-19,SOSWT1-111,1
2021-02-19,SOSWT1-115,3
2021-02-20,AUACAE20,1
2021-02-20,AUACAE30,1
2021-02-20,AUACAH45,3
2021-02-20,AUACALR4,1
2021-02-20,AUACAT42,1
2021-02-20,AUACBD1100,1
2021-02-20,AUACBD1522,1
2021-02-20,AUACBD850,0
2021-02-20,AUACEG250,1
2021-02-20,AUACEG500,1
2021-02-20,AUACFL85265,4
2021-02-20,AUACFX1000,6
2021-02-20,AUACIN624,1
2021-02-20,AUACKCP300C,1
2021-02-20,AUACKCP400C,4
2021-02-20,AUACKCP401R,1
2021-02-20,AUACKH55K,1
2021-02-20,AUACRCBLT3,3
2021-02-20,AUACRIM4F,8
2021-02-20,AUACRIM4Z,4
2021-02-20,AUACRT3FX,3
2021-02-20,AUACSH1000,4
2021-02-20,AUACV515,2
2021-02-20,AUELCR4301,2
2021-02-20,AUELCR433,2
2021-02-20,AUELMC5,11
2021-02-20,HEELAG114,32
2021-02-20,HEELAG1141,63
2021-02-20,HEELAG1165,24
2021-02-20,HEELBV04,6
2021-02-20,HEELBV05,1
2021-02-20,HEELBV06,1
2021-02-20,HEELCA1510,2
2021-02-20,HEELCA6256,8
2021-02-20,HEELCS1425,7
2021-02-20,HEELEB7056,1
2021-02-20,HEELHG1600,10
2021-02-20,HEELID600,1
2021-02-20,HEELPS250,22
2021-02-20,HEELPW1565,6
2021-02-20,HEELRM9026,8
2021-02-20,HEELTA1100,1
2021-02-20,HEELTA1500,2
2021-02-20,HEELTB500,1
2021-02-20,HEELVC0115P,22
2021-02-20,HEELXID20,2
2021-02-20,HEFUFC25,29
2021-02-20,HEFUFCD21,760
2021-02-20,HEFUFD52,6
2021-02-20,HEFUFG71,148
2021-02-20,MAEL2G25,1
2021-02-20,MAEL2G950,25
2021-02-20,SOELCSVM530,1
2021-02-20,SOELPMS6505,1
2021-02-20,SOELSI6140DV,9
2021-02-20,SOELSI7150DV,2
2021-02-20,SOELSI9180DV,4
2021-02-20,SOFUFW161M,22
2021-02-20,SOFUFW181,114
2021-02-20,SOSWC1-611,5
2021-02-20,SOSWG1-111,7
2021-02-20,SOSWG2-214,6
2021-02-20,SOSWP2-511,2
2021-02-20,SOSWP2-514,1
2021-02-20,SOSWP2-516,6
2021-02-20,SOSWSWA153N,2
2021-02-20,SOSWSWA2057,2
2021-02-22,AUAC3-4-1,20
2021-02-22,AUACAE20,5
2021-02-22,AUACAE30,8
2021-02-22,AUACAH45,6
2021-02-22,AUACALH2,6
2021-02-22,AUACALM4,30
2021-02-22,AUACALR4,20
2021-02-22,AUACAN4275,1
2021-02-22,AUACBD1100,1
2021-02-22,AUACBD1522,3
2021-02-22,AUACBD850,3
2021-02-22,AUACCH1,10
2021-02-22,AUACEG250,1
2021-02-22,AUACFC351,1
2021-02-22,AUACFL85265,2
2021-02-22,AUACFX1000,1
2021-02-22,AUACHR42,2
2021-02-22,AUACHULK450,3
2021-02-22,AUACHULK750,1
2021-02-22,AUACKCP301R,1
2021-02-22,AUACKCP350C,1
2021-02-22,AUACKCP451C,1
2021-02-22,AUACKH55K,1
2021-02-22,AUACPB400,4
2021-02-22,AUACRCBLT3,1
2021-02-22,AUACRIM4F,49
2021-02-22,AUACRIM4Z,21
2021-02-22,AUACRP120,4
2021-02-22,AUACSH1000,1
2021-02-22,AUACV515,2
2021-02-22,AUELMC3,10
2021-02-22,AUELMC5,4
2021-02-22,HEELAG114,2
2021-02-22,HEELAG1141,5
2021-02-22,HEELAG1165,6
2021-02-22,HEELBV04,1
2021-02-22,HEELBV05,1
2021-02-22,HEELCA1012D,39
2021-02-22,HEELCA6205,1
2021-02-22,HEELCA6256,4
2021-02-22,HEELCS1425,-1
2021-02-22,HEELDH164515,1
2021-02-22,HEELEB7056,0
2021-02-22,HEELEP181,1
2021-02-22,HEELHG1600,247
2021-02-22,HEELID600,1
2021-02-22,HEELPW1565,2
2021-02-22,HEELPW2482,1
2021-02-22,HEELRM9026,2
2021-02-22,HEELTA1100,2
2021-02-22,HEELVC0115P,1
2021-02-22,HEELVC0640P,1
2021-02-22,HEELXID20,2
2021-02-22,HEFUFC25,1
2021-02-22,HEFUFCD21,1
2021-02-22,HEFUFD52,18
2021-02-22,HEFUFG71,21
2021-02-22,MADUDG701,1
2021-02-22,MAEL2G13,3
2021-02-22,MAEL2G25,1
2021-02-22,MAEL2G65,1
2021-02-22,MAEL2G950,1
2021-02-22,SOELAT2610254M,8
2021-02-22,SOELAT2635504M,8
2021-02-22,SOELCSVM501,532
2021-02-22,SOELCSVM510,130
2021-02-22,SOELCSVM530,94
2021-02-22,SOELSI6140DV,26
2021-02-22,SOELSI7130MP,20
2021-02-22,SOELSI7150DV,12
2021-02-22,SOELSI8300MG,3
2021-02-22,SOELSIC40DV,1
2021-02-22,SOFUFW161M,3
2021-02-22,SOFUFW181,2
2021-02-22,SOSWC1-611,3
2021-02-22,SOSWC1-651,51
2021-02-22,SOSWC1-811,6
2021-02-22,SOSWC6-603,2
2021-02-22,SOSWG1-110,57
2021-02-22,SOSWG1-111,8
2021-02-22,SOSWG1-112,3
2021-02-22,SOSWG1-114,69
2021-02-22,SOSWG2-210,2
2021-02-22,SOSWM1-111,5
2021-02-22,SOSWM2-235,1
2021-02-22,SOSWM2-265,1
2021-02-22,SOSWM3-315,1
2021-02-22,SOSWP1-440,2
2021-02-22,SOSWP2-511,12
2021-02-22,SOSWP2-514,4
2021-02-22,SOSWP2-515,20
2021-02-22,SOSWP2-516,4
2021-02-22,SOSWP2-517,5
2021-02-22,SOSWSWA153N,6
2021-02-22,SOSWSWA2057,73
2021-02-22,SOSWSWA2650,5
2021-02-22,SOSWSWW2550,2
2021-02-22,SOSWT1-111,5
2021-02-23,AUAC265,3
2021-02-23,AUAC3-4-1,100
2021-02-23,AUACAE20,14
2021-02-23,AUACAE30,13
2021-02-23,AUACAH45,3
2021-02-23,AUACAL3900U,40
2021-02-23,AUACALM4,6
2021-02-23,AUACALR4,3
2021-02-23,AUACAN4275,1
2021-02-23,AUACBD1100,5
2021-02-23,AUACBD850,2
2021-02-23,AUACBL05,3
2021-02-23,AUACDG1224,1
2021-02-23,AUACEG250,3
2021-02-23,AUACEL12,2
2021-02-23,AUACFL85265,6
2021-02-23,AUACHR42,5
2021-02-23,AUACHULK450,2
2021-02-23,AUACHULK750,3
2021-02-23,AUACKCP200C,1
2021-02-23,AUACKCP250R,1
2021-02-23,AUACKCP300C,3
2021-02-23,AUACKH100K,1
2021-02-23,AUACKH55K,3
2021-02-23,AUACKH70K,1
2021-02-23,AUACOP3090W,1
2021-02-23,AUACPB400,7
2021-02-23,AUACRIM4F,85
2021-02-23,AUACRIM4Z,4
2021-02-23,AUACRP120,4
2021-02-23,AUACRT2415U,4
2021-02-23,AUACSB4,1
2021-02-23,AUACSH1000,12
2021-02-23,AUACV515,2
2021-02-23,AUELCR433,12
2021-02-23,AUELMC5,5
2021-02-23,HEELAG114,15
2021-02-23,HEELAG1141,14
2021-02-23,HEELAG1165,8
2021-02-23,HEELAG230,2
2021-02-23,HEELCA1510,5
2021-02-23,HEELCA2542D,1
2021-02-23,HEELCA6256,10
2021-02-23,HEELCS1425,19
2021-02-23,HEELDH164515,2
2021-02-23,HEELHG1600,14
2021-02-23,HEELPS250,23
2021-02-23,HEELPW1565,5
2021-02-23,HEELPW2275,3
2021-02-23,HEELPW2482,1
2021-02-23,HEELVC0115P,6
2021-02-23,HEELVC0640P,3
2021-02-23,HEELXID20,2
2021-02-23,HEFUFC25,6
2021-02-23,HEFUFCD21,1
2021-02-23,HEFUFD52,18
2021-02-23,HEFUFG71,140
2021-02-23,MADUDG701,1
2021-02-23,MAEL2G13,1
2021-02-23,MAEL2G950,2
2021-02-23,SOELAT2610254M,2
2021-02-23,SOELCSVM501,294
2021-02-23,SOELCSVM510,51
2021-02-23,SOELCSVM530,23
2021-02-23,SOELSI6140DV,20
2021-02-23,SOELSI7150DV,3
2021-02-23,SOFUFW161M,45
2021-02-23,SOFUFW181,165
2021-02-23,SOSWC1-611,18
2021-02-23,SOSWC1-651,12
2021-02-23,SOSWC1-811,14
2021-02-23,SOSWG1-110,1
2021-02-23,SOSWG1-111,36
2021-02-23,SOSWG2-214,2
2021-02-23,SOSWP2-517,10
2021-02-23,SOSWSWA153N,2
2021-02-23,SOSWSWA2057,6
2021-02-23,SOSWSWA2650,4
2021-02-24,AUAC265,4
2021-02-24,AUACAE20,8
2021-02-24,AUACAE30,7
2021-02-24,AUACAH45,5
2021-02-24,AUACAL3900U,30
2021-02-24,AUACALM4,38
2021-02-24,AUACALR4,28
2021-02-24,AUACAN4275,2
2021-02-24,AUACBD1100,7
2021-02-24,AUACBL05,4
2021-02-24,AUACEG250,5
2021-02-24,AUACEG500,1
2021-02-24,AUACEL12,6
2021-02-24,AUACFL85265,2
2021-02-24,AUACFS05,1
2021-02-24,AUACFX1000,11
2021-02-24,AUACGC02,2
2021-02-24,AUACHR42,3
2021-02-24,AUACHULK450,3
2021-02-24,AUACHULK950,1
2021-02-24,AUACKCP200C,4
2021-02-24,AUACKCP401R,1
2021-02-24,AUACKCP491R,1
2021-02-24,AUACKCP551R,1
2021-02-24,AUACKCP850R,1
2021-02-24,AUACKH120K,1
2021-02-24,AUACKH140K,2
2021-02-24,AUACPB400,9
2021-02-24,AUACRCBLT3,11
2021-02-24,AUACRIM4F,195
2021-02-24,AUACRP120,11
2021-02-24,AUACSH1000,9
